Program,Heap_Used_Bytes,Available_Memory_Bytes,Total_Memory_Bytes,Memory_Utilization_Percent,Timestamp_Cycles
malloc-large.ke,6713344,529805312,536928256,1.25,35707139498
malloc-large.ke,6246400,530272256,536928256,1.16,35707141410
malloc-large.ke,6561792,529956864,536928256,1.22,35707149352
malloc-large.ke,6144000,530374656,536928256,1.14,35707151162
malloc-large.ke,6434816,530083840,536928256,1.20,35707158639
malloc-large.ke,6184960,530333696,536928256,0.00,35707160170
malloc-large.ke,6533120,529985536,536928256,1.22,35717912726
malloc-large.ke,6090752,530427904,536928256,1.13,35717916591
malloc-large.ke,6377472,530141184,536928256,1.19,35717924152
malloc-large.ke,5931008,530587648,536928256,1.10,35717926631
malloc-large.ke,6168576,530350080,536928256,1.15,35717931389
malloc-large.ke,5677056,530841600,536928256,1.06,35717933241
malloc-large.ke,6057984,530460672,536928256,1.13,35717944578
malloc-large.ke,5853184,530665472,536928256,1.09,35717946519
malloc-large.ke,6168576,530350080,536928256,1.15,35717955772
malloc-large.ke,5750784,530767872,536928256,1.07,35717957681
malloc-large.ke,6213632,530305024,536928256,1.16,35717967546
malloc-large.ke,6049792,530468864,536928256,1.13,35717968957
malloc-large.ke,6471680,530046976,536928256,1.21,35717979670
malloc-large.ke,6172672,530345984,536928256,1.15,35717981505
malloc-large.ke,6459392,530059264,536928256,1.20,35717986994
malloc-large.ke,6144000,530374656,536928256,1.14,35728159853
malloc-large.ke,6651904,529866752,536928256,1.24,35728172613
malloc-large.ke,6426624,530092032,536928256,1.20,35728174181
malloc-large.ke,6909952,529608704,536928256,1.29,35728183139
malloc-large.ke,6561792,529956864,536928256,1.22,35728184911
malloc-large.ke,6852608,529666048,536928256,1.28,35728192727
malloc-large.ke,6615040,529903616,536928256,1.23,35728194343
malloc-large.ke,6893568,529625088,536928256,1.28,35728200069
malloc-large.ke,6615040,529903616,536928256,1.23,35728201846
malloc-large.ke,6778880,529739776,536928256,1.26,35728206024
malloc-large.ke,6631424,529887232,536928256,1.24,35728207583
malloc-large.ke,6856704,529661952,536928256,1.28,35728213266
malloc-large.ke,6619136,529899520,536928256,1.23,35728214975
malloc-large.ke,7004160,529514496,536928256,1.30,35728225055
malloc-large.ke,6520832,529997824,536928256,1.21,35728227158
malloc-large.ke,7000064,529518592,536928256,1.30,35728236359
malloc-large.ke,6492160,530026496,536928256,1.21,35738063385
malloc-large.ke,6656000,529862656,536928256,1.24,35738068156
malloc-large.ke,6299648,530219008,536928256,1.17,35738069934
malloc-large.ke,6615040,529903616,536928256,1.23,35738078497
malloc-large.ke,6451200,530067456,536928256,1.20,35738080404
malloc-large.ke,6725632,529793024,536928256,1.25,35738089307
malloc-large.ke,6418432,530100224,536928256,1.20,35738091065
malloc-large.ke,6656000,529862656,536928256,1.24,35738095797
malloc-large.ke,6492160,530026496,536928256,1.21,35738097274
malloc-large.ke,6905856,529612800,536928256,1.29,35738105714
malloc-large.ke,6426624,530092032,536928256,1.20,35738107995
malloc-large.ke,6762496,529756160,536928256,1.26,35738114954
malloc-large.ke,6426624,530092032,536928256,1.20,35738116847
malloc-large.ke,6656000,529862656,536928256,1.24,35738121974
malloc-large.ke,6340608,530178048,536928256,1.18,35738123674
malloc-large.ke,6660096,529858560,536928256,1.24,35738130415
malloc-large.ke,6344704,530173952,536928256,1.18,35748004477
malloc-large.ke,6848512,529670144,536928256,1.28,35748021276
malloc-large.ke,6561792,529956864,536928256,1.22,35748023851
malloc-large.ke,6717440,529801216,536928256,1.25,35748027999
malloc-large.ke,6492160,530026496,536928256,1.21,35748029695
malloc-large.ke,6983680,529534976,536928256,1.30,35748045053
malloc-large.ke,6746112,529772544,536928256,1.26,35748046964
malloc-large.ke,7229440,529289216,536928256,1.35,35748056992
malloc-large.ke,6868992,529649664,536928256,1.28,35748059505
malloc-large.ke,7077888,529440768,536928256,1.32,35748064833
malloc-large.ke,6615040,529903616,536928256,1.23,35748067227
malloc-large.ke,7036928,529481728,536928256,1.31,35748076367
malloc-large.ke,6746112,529772544,536928256,1.26,35748078193
malloc-large.ke,7077888,529440768,536928256,1.32,35748086645
malloc-large.ke,6848512,529670144,536928256,1.28,35748088369
malloc-large.ke,7196672,529321984,536928256,1.34,35748095882
malloc-large.ke,6848512,529670144,536928256,1.28,35759013691
malloc-large.ke,7274496,529244160,536928256,1.35,35759024690
malloc-large.ke,6860800,529657856,536928256,1.28,35759026678
malloc-large.ke,7352320,529166336,536928256,1.37,35759041953
malloc-large.ke,7020544,529498112,536928256,1.31,35759044342
malloc-large.ke,7233536,529285120,536928256,1.35,35759049408
malloc-large.ke,7000064,529518592,536928256,1.30,35759050946
malloc-large.ke,7163904,529354752,536928256,1.33,35759054901
malloc-large.ke,6742016,529776640,536928256,1.26,35759056851
malloc-large.ke,7024640,529494016,536928256,1.31,35759063739
malloc-large.ke,6529024,529989632,536928256,1.22,35759065751
malloc-large.ke,6828032,529690624,536928256,1.27,35759072887
malloc-large.ke,6508544,530010112,536928256,1.21,35759074847
malloc-large.ke,6676480,529842176,536928256,1.24,35759080214
malloc-large.ke,6402048,530116608,536928256,1.19,35759081976
malloc-large.ke,6860800,529657856,536928256,1.28,35759092533
malloc-large.ke,6369280,530149376,536928256,1.19,35768930785
malloc-large.ke,6561792,529956864,536928256,1.22,35768936521
malloc-large.ke,6103040,530415616,536928256,1.14,35768939277
malloc-large.ke,6578176,529940480,536928256,1.23,35768953465
malloc-large.ke,6156288,530362368,536928256,1.15,35768958018
malloc-large.ke,6471680,530046976,536928256,1.21,35768966950
malloc-large.ke,6184960,530333696,536928256,1.15,35768968864
malloc-large.ke,6688768,529829888,536928256,1.25,35768981944
malloc-large.ke,6520832,529997824,536928256,1.21,35768983583
malloc-large.ke,6901760,529616896,536928256,1.29,35768991547
malloc-large.ke,6692864,529825792,536928256,1.25,35768993170
malloc-large.ke,7073792,529444864,536928256,1.32,35769003087
malloc-large.ke,6569984,529948672,536928256,1.22,35769005357
malloc-large.ke,32137216,504381440,536928256,5.99,35769371208
malloc-large.ke,31944704,504573952,536928256,5.95,35769373449
malloc-large.ke,32264192,504254464,536928256,0.00,35769380282
malloc-large.ke,32051200,504467456,536928256,5.97,35779328039
malloc-large.ke,32530432,503988224,536928256,6.06,35779349910
malloc-large.ke,6963200,529555456,536928256,1.30,35779397653
malloc-large.ke,7290880,529227776,536928256,1.36,35779409252
malloc-large.ke,7000064,529518592,536928256,1.30,35779411163
malloc-large.ke,7176192,529342464,536928256,1.34,35779417832
malloc-large.ke,6971392,529547264,536928256,1.30,35779420156
malloc-large.ke,7274496,529244160,536928256,1.35,35779428014
malloc-large.ke,6893568,529625088,536928256,1.28,35779429723
malloc-large.ke,7045120,529473536,536928256,1.31,35779433334
malloc-large.ke,6889472,529629184,536928256,1.28,35779434780
malloc-large.ke,7282688,529235968,536928256,1.36,35779442148
malloc-large.ke,6897664,529620992,536928256,1.28,35779444021
malloc-large.ke,7151616,529367040,536928256,1.33,35779449866
malloc-large.ke,6746112,529772544,536928256,1.26,35779451787
malloc-large.ke,7057408,529461248,536928256,0.00,35779459697
malloc-large.ke,6553600,529965056,536928256,1.22,35789543074
malloc-large.ke,6750208,529768448,536928256,1.26,35789547631
malloc-large.ke,6553600,529965056,536928256,1.22,35789549154
malloc-large.ke,7012352,529506304,536928256,1.31,35789562180
malloc-large.ke,6631424,529887232,536928256,1.24,35789564578
malloc-large.ke,6950912,529567744,536928256,1.29,35789573925
malloc-large.ke,6524928,529993728,536928256,1.22,35789576289
malloc-large.ke,6942720,529575936,536928256,1.29,35789587382
malloc-large.ke,6459392,530059264,536928256,1.20,35789589780
malloc-large.ke,6746112,529772544,536928256,1.26,35789595715
malloc-large.ke,6459392,530059264,536928256,1.20,35789597475
malloc-large.ke,6971392,529547264,536928256,1.30,35789606517
malloc-large.ke,6578176,529940480,536928256,1.23,35789608493
malloc-large.ke,6750208,529768448,536928256,1.26,35789612343
malloc-large.ke,6270976,530247680,536928256,1.17,35789614627
malloc-large.ke,6582272,529936384,536928256,0.00,35789621487
malloc-large.ke,6283264,530235392,536928256,1.17,35800253414
malloc-large.ke,6631424,529887232,536928256,1.24,35800270343
malloc-large.ke,6156288,530362368,536928256,1.15,35800275243
malloc-large.ke,6524928,529993728,536928256,1.22,35800290976
malloc-large.ke,6012928,530505728,536928256,1.12,35800295968
malloc-large.ke,6213632,530305024,536928256,1.16,35800302210
malloc-large.ke,5885952,530632704,536928256,1.10,35800304788
malloc-large.ke,6279168,530239488,536928256,1.17,35800313368
malloc-large.ke,6127616,530391040,536928256,1.14,35800315355
malloc-large.ke,6467584,530051072,536928256,1.20,35800327054
malloc-large.ke,6049792,530468864,536928256,1.13,35800329473
malloc-large.ke,6316032,530202624,536928256,1.18,35800339146
malloc-large.ke,5976064,530542592,536928256,1.11,35800341571
malloc-large.ke,6295552,530223104,536928256,1.17,35800353799
malloc-large.ke,6123520,530395136,536928256,1.14,35800356098
malloc-large.ke,6291456,530227200,536928256,0.00,35800360928
malloc-large.ke,5943296,530575360,536928256,1.11,35811141708
malloc-large.ke,6295552,530223104,536928256,1.17,35811151071
malloc-large.ke,6131712,530386944,536928256,1.14,35811152831
malloc-large.ke,6426624,530092032,536928256,1.20,35811164753
malloc-large.ke,6045696,530472960,536928256,1.13,35811167849
malloc-large.ke,6221824,530296832,536928256,1.16,35811172011
malloc-large.ke,5955584,530563072,536928256,1.11,35811173761
malloc-large.ke,6205440,530313216,536928256,1.16,35811182854
malloc-large.ke,5853184,530665472,536928256,1.09,35811185846
malloc-large.ke,6234112,530284544,536928256,1.16,35811196290
malloc-large.ke,5951488,530567168,536928256,1.11,35811198682
malloc-large.ke,6111232,530407424,536928256,1.14,35811202456
malloc-large.ke,5799936,530718720,536928256,1.08,35811204175
malloc-large.ke,6139904,530378752,536928256,1.14,35811211512
malloc-large.ke,5971968,530546688,536928256,1.11,35811213043
malloc-large.ke,6291456,530227200,536928256,0.00,35811222245
malloc-large.ke,5988352,530530304,536928256,1.12,35821506870
malloc-large.ke,6475776,530042880,536928256,1.21,35821523095
malloc-large.ke,6180864,530337792,536928256,1.15,35821526192
malloc-large.ke,6500352,530018304,536928256,1.21,35821535632
malloc-large.ke,6012928,530505728,536928256,1.12,35821539546
malloc-large.ke,6176768,530341888,536928256,1.15,35821545388
malloc-large.ke,5836800,530681856,536928256,1.09,35821548157
malloc-large.ke,6078464,530440192,536928256,1.13,35821554238
malloc-large.ke,5758976,530759680,536928256,1.07,35821555924
malloc-large.ke,5992448,530526208,536928256,1.12,35821561861
malloc-large.ke,5742592,530776064,536928256,1.07,35821563485
malloc-large.ke,6004736,530513920,536928256,1.12,35821570473
malloc-large.ke,5685248,530833408,536928256,1.06,35821572274
malloc-large.ke,6197248,530321408,536928256,1.15,35821582973
malloc-large.ke,5705728,530812928,536928256,1.06,35821585231
malloc-large.ke,6180864,530337792,536928256,0.00,35821595302
malloc-large.ke,5812224,530706432,536928256,1.08,35832479942
malloc-large.ke,6291456,530227200,536928256,1.17,35832494287
malloc-large.ke,5816320,530702336,536928256,1.08,35832497124
malloc-large.ke,6139904,530378752,536928256,1.14,35832507442
malloc-large.ke,5980160,530538496,536928256,1.11,35832509276
malloc-large.ke,6475776,530042880,536928256,1.21,35832521058
malloc-large.ke,6017024,530501632,536928256,1.12,35832523283
malloc-large.ke,6393856,530124800,536928256,1.19,35832534870
malloc-large.ke,6012928,530505728,536928256,1.12,35832536954
malloc-large.ke,6180864,530337792,536928256,1.15,35832542235
malloc-large.ke,5947392,530571264,536928256,1.11,35832543993
malloc-large.ke,6426624,530092032,536928256,1.20,35832557099
malloc-large.ke,6107136,530411520,536928256,1.14,35832559459
malloc-large.ke,6258688,530259968,536928256,1.17,35832564610
malloc-large.ke,5947392,530571264,536928256,1.11,35832566432
malloc-large.ke,6119424,530399232,536928256,0.00,35832573465
malloc-large.ke,5640192,530878464,536928256,1.05,35843329273
malloc-large.ke,6029312,530489344,536928256,1.12,35843352624
malloc-large.ke,5828608,530690048,536928256,1.09,35843356469
malloc-large.ke,6135808,530382848,536928256,1.14,35843373818
malloc-large.ke,5971968,530546688,536928256,1.11,35843377204
malloc-large.ke,6348800,530169856,536928256,1.18,35843392973
malloc-large.ke,6086656,530432000,536928256,1.13,35843395174
malloc-large.ke,6516736,530001920,536928256,1.21,35843409675
malloc-large.ke,6201344,530317312,536928256,1.15,35843412341
malloc-large.ke,6410240,530108416,536928256,1.19,35843418308
malloc-large.ke,6242304,530276352,536928256,1.16,35843420199
malloc-large.ke,6721536,529797120,536928256,1.25,35843437030
malloc-large.ke,6225920,530292736,536928256,1.16,35843440641
malloc-large.ke,6553600,529965056,536928256,1.22,35843450478
malloc-large.ke,6164480,530354176,536928256,1.15,35843453966
malloc-large.ke,6328320,530190336,536928256,0.00,35843460657
malloc-large.ke,6004736,530513920,536928256,1.12,35854422760
malloc-large.ke,6148096,530370560,536928256,1.15,35854426859
malloc-large.ke,5894144,530624512,536928256,1.10,35854428909
malloc-large.ke,6402048,530116608,536928256,1.19,35854440738
malloc-large.ke,6258688,530259968,536928256,1.17,35854442473
malloc-large.ke,6676480,529842176,536928256,1.24,35854455410
malloc-large.ke,6504448,530014208,536928256,1.21,35854459907
malloc-large.ke,6819840,529698816,536928256,1.27,35854474176
malloc-large.ke,6656000,529862656,536928256,1.24,35854478601
malloc-large.ke,6877184,529641472,536928256,1.28,35854486109
malloc-large.ke,6668288,529850368,536928256,1.24,35854487782
malloc-large.ke,7020544,529498112,536928256,1.31,35854494565
malloc-large.ke,6541312,529977344,536928256,1.22,35854498383
malloc-large.ke,7053312,529465344,536928256,1.31,35854517493
malloc-large.ke,6733824,529784832,536928256,1.25,35854522767
malloc-large.ke,7032832,529485824,536928256,1.31,35865007264
malloc-large.ke,6725632,529793024,536928256,1.25,35865009848
malloc-large.ke,7000064,529518592,536928256,1.30,35865019143
malloc-large.ke,6623232,529895424,536928256,1.23,35865021286
malloc-large.ke,6914048,529604608,536928256,1.29,35865031511
malloc-large.ke,6737920,529780736,536928256,1.25,35865033498
malloc-large.ke,7192576,529326080,536928256,1.34,35865047382
malloc-large.ke,6971392,529547264,536928256,1.30,35865049281
malloc-large.ke,7266304,529252352,536928256,1.35,35865057645
malloc-large.ke,6873088,529645568,536928256,1.28,35865062220
malloc-large.ke,7196672,529321984,536928256,1.34,35865072574
malloc-large.ke,6897664,529620992,536928256,1.28,35865076645
malloc-large.ke,7254016,529264640,536928256,1.35,35865087584
malloc-large.ke,6897664,529620992,536928256,1.28,35865089753
malloc-large.ke,7065600,529453056,536928256,1.32,35865095816
malloc-large.ke,6774784,529743872,536928256,1.26,35865098862
malloc-large.ke,7061504,529457152,536928256,1.32,35875455097
malloc-large.ke,6746112,529772544,536928256,1.26,35875458687
malloc-large.ke,6897664,529620992,536928256,1.28,35875463283
malloc-large.ke,6746112,529772544,536928256,1.26,35875465574
malloc-large.ke,7249920,529268736,536928256,1.35,35875478095
malloc-large.ke,6742016,529776640,536928256,1.26,35875481241
malloc-large.ke,7188480,529330176,536928256,1.34,35875505402
malloc-large.ke,6893568,529625088,536928256,1.28,35875507363
malloc-large.ke,7102464,529416192,536928256,1.32,35875511646
malloc-large.ke,6684672,529833984,536928256,1.24,35875513482
malloc-large.ke,7020544,529498112,536928256,1.31,35875521577
malloc-large.ke,6844416,529674240,536928256,1.27,35875523109
malloc-large.ke,7114752,529403904,536928256,1.33,35875528450
malloc-large.ke,6635520,529883136,536928256,1.24,35875530924
malloc-large.ke,7069696,529448960,536928256,1.32,35875542648
malloc-large.ke,6615040,529903616,536928256,1.23,35875545315
malloc-large.ke,6938624,529580032,536928256,1.29,35885996605
malloc-large.ke,6615040,529903616,536928256,1.23,35886001021
malloc-large.ke,6914048,529604608,536928256,1.29,35886007815
malloc-large.ke,6578176,529940480,536928256,1.23,35886009843
malloc-large.ke,7000064,529518592,536928256,1.30,35886019973
malloc-large.ke,6676480,529842176,536928256,1.24,35886021839
malloc-large.ke,6901760,529616896,536928256,1.29,35886026856
malloc-large.ke,6602752,529915904,536928256,1.23,35886028528
malloc-large.ke,6955008,529563648,536928256,1.30,35886038090
malloc-large.ke,6602752,529915904,536928256,1.23,35886040107
malloc-large.ke,7000064,529518592,536928256,1.30,35886047223
malloc-large.ke,6832128,529686528,536928256,1.27,35886048699
